,No.,Observed Passband,Measurement,Uncertainty,Units,Freq (Hz),Measurement.1,Uncertainty.1,Units.1,Mode,Aperture/Qualifiers,Reference Code,No..1
393,394,24 microns (MIPS)    , 4.0327E+06                    ,+/- 1.8523E+01 ,microJy              ,12700000000000.0,4.03,+/- 1.85E-05 ,Jy                   ,"Broad-band
","14.7"" aperture                          ",2013SSTSLC4.2....0C,394
394,395,[Ne V] 24.3 Spitzer  , 68.E-14                       ,           ...,erg/cm^2^/s          ,12300000000000.0,68000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,395
395,396,[Ne V] 24.32         , 6.77E-20                      ,           ..., W/cm^2^             ,12300000000000.0,67700000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,396
396,397,[Ne V] 24.32 Spitzer , 0.52E-19                      ,+/- 0.12E-19 , W/cm^2^             ,12300000000000.0,52000000000.0,+/- 1.20E+10 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,397
397,398,25 microns (Spitzer) , 4.375                         ,           ...,Jy                   ,12000000000000.0,4.38,    ...      ,Jy                   ,"Broad-band
",                                        ,2011ApJ...730...19S,398
398,399,25 microns (IRAS)    , 4.87                          ,+/- 0.029  ,Jy                   ,12000000000000.0,4.87,+/- 2.90E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: UT;see paper  ",2003AJ....126.1607S,399
399,400,25 microns (IRAS)    , 4.833                         ,+/- 9   %  ,Jy                   ,12000000000000.0,4.83,+/- 4.35E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASZ.C...0000M,400
400,401,[O IV] 25.9 Spitzer  , 244.E-14                      ,           ...,erg/cm^2^/s          ,11600000000000.0,244000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...725.2270P,401
401,402,[O IV] 25.89         , 203.0E-21                     ,           ...,W/cm^2^              ,11600000000000.0,203000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,402
402,403,[O IV] 25.89 Spitzer , 243.5E-21                     ,+/- 1.5E-21 , W/cm^2^             ,11600000000000.0,244000000000.0,+/- 1.50E+09 ,Jy-Hz                ,"Line
",                                        ,2008ApJ...674L...9D,403
403,404,[O IV] 25.89 (IRS)   , 2030E-18                      ,+/- 33E-18 ,W/m^2^               ,11600000000000.0,203000000000.0,+/- 3.30E+09 ,Jy-Hz                ,"Line
",                                        ,2011ApJ...740...94D,404
404,405,[O IV] 25.89 Spitzer , 2.08e-12                      ,+/- 0.08e-12 ,erg/cm^2^/s          ,11600000000000.0,208000000000.0,+/- 8.00E+09 ,Jy-Hz                ,"Line
",                                        ,2009ApJ...698..623D,405
405,406,[O IV] (Spitzer)     , 2.45E-19                      ,+/- 0.07E-19 , W/cm^2^             ,11600000000000.0,245000000000.0,+/- 7.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,406
406,407,[Fe II] 25.99        , 4.0E-21                       ,           ...,W/cm^2^              ,11500000000000.0,4000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,407
407,408,30 microns (Spitzer) , 12.99E-19                     ,+/- 0.20E-19 , W/cm^2^/microns     ,9990000000000.0,3.9,+/- 6.00E-02 ,Jy                   ,"Broad-band
",                                        ,2007ApJ...671..124D,408
408,409,30 microns (IRS)     , 3.64E+00                      ,+/- 3.89E-02 ,Jy                   ,9990000000000.0,3.64,+/- 3.89E-02 ,Jy                   ,"Broad-band
",                                        ,2009ApJ...705...14D,409
409,410,30 microns (Spitzer) , 4.33                          ,           ...,Jy                   ,9990000000000.0,4.33,    ...      ,Jy                   ,"Broad-band
",                                        ,2005ApJ...633..706W,410
410,411,[S III] 33.48        , 81.0E-21                      ,           ...,W/cm^2^              ,8950000000000.0,81000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,411
411,412,[S III] 33.5 Spitzer , 0.46E-19                      ,+/- 0.04E-19 , W/cm^2^             ,8950000000000.0,46000000000.0,+/- 4.00E+09 ,Jy-Hz                ,"Line
",                                        ,2007ApJ...671..124D,412
412,413,[S III] 33.48        , 6.57E-20                      ,           ..., W/cm^2^             ,8950000000000.0,65700000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2007ApJ...664...71D,413
413,414,[Si II] 34.28        , 156.0E-21                     ,           ...,W/cm^2^              ,8750000000000.0,156000000000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2011ApJS..195...17W,414
414,415,52 microns (ISO)     , 8.8                           ,+/- 2.4    , Jy                  ,5770000000000.0,8.8,+/- 2.40E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,415
415,416,57 microns (ISO)     , 8.1                           ,+/- 1.7    , Jy                  ,5260000000000.0,8.1,+/- 1.70E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,416
416,417,60 microns (IRAS)    , 6.46                          ,+/- 0.073  ,Jy                   ,5000000000000.0,6.46,+/- 7.30E-02 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: UT;see paper  ",2003AJ....126.1607S,417
417,418,60 microns (IRAS)    , 6.315                         ,+/- 9   %  ,Jy                   ,5000000000000.0,6.32,+/- 5.68E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASZ.C...0000M,418
418,419,[O I] 63 (ISO)       , 0.401E-14                     ,+/- 0.032E-14 ,W/m^2^               ,4760000000000.0,401000000000.0,+/- 3.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.404.1910V,419
419,420,[O I] 63 (ISO)       , 0.445E-14                     ,+/- 0.024E-14 ,W/m^2^               ,4760000000000.0,445000000000.0,+/- 2.40E+10 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.404.1910V,420
420,421,63 microns (ISO)     , 8.9                           ,+/- 2.2    , Jy                  ,4760000000000.0,8.9,+/- 2.20E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,421
421,422,88 microns (ISO)     , 3.7                           ,+/- 1.0    , Jy                  ,3410000000000.0,3.7,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,422
422,423,100 microns (IRAS)   , 8.88                          ,+/- 0.132  ,Jy                   ,3000000000000.0,8.88,+/- 1.32E-01 ,Jy                   ,"Broad-band
","Size, Method, Flag codes: RZ;see paper  ",2003AJ....126.1607S,423
423,424,100 microns (IRAS)   , 7.640                         ,+/- 9   %  ,Jy                   ,3000000000000.0,7.64,+/- 6.88E-01 ,Jy                   ,"Broad-band
",IRAS quality flag = 2                   ,1990IRASZ.C...0000M,424
424,425,122 microns (ISO)    , 4.4                           ,+/- 0.5    , Jy                  ,2460000000000.0,4.4,+/- 5.00E-01 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,425
425,426,145 microns (ISO)    , 2.8                           ,+/- 0.7    , Jy                  ,2070000000000.0,2.8,+/- 7.00E-01 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,426
426,427,[O I] 145 (ISO)      , 0.0331E-14                    ,+/- 0.0047E-14 ,W/m^2^               ,2070000000000.0,33100000000.0,+/- 4.70E+09 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.404.1910V,427
427,428,[O I] 145 (ISO)      ,...                            ,<0.042E-14  ,W/m^2^               ,2070000000000.0,,<   4.20E+10 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.404.1910V,428
428,429,[C II] 158 (ISO)     , 0.0551E-14                    ,+/- 0.0043E-14 ,W/m^2^               ,1900000000000.0,55100000000.0,+/- 4.30E+09 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.404.1910V,429
429,430,[C II] 158 (ISO)     , 0.822E-14                     ,+/- 0.006E-14 ,W/m^2^               ,1900000000000.0,822000000000.0,+/- 6.00E+09 ,Jy-Hz                ,"Line
",                                        ,2010MNRAS.404.1910V,430
430,431,158 microns (ISO)    , 3.1                           ,+/- 1.0    , Jy                  ,1900000000000.0,3.1,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,431
431,432,170 microns (ISO)    , 3.00                          ,+/- 1.0    , Jy                  ,1760000000000.0,3.0,+/- 1.00E+00 ,Jy                   ,"Broad-band
",                                        ,2008ApJS..178..280B,432
432,433,3 mm (PdBI)          , 14                            ,           ...,milliJy              ,115000000000.0,0.014,    ...      ,Jy                   ,"Broad-band
",                                        ,2010ApJ...721..911D,433
433,434,CO(1-0) (PdBI)       , 14.7                          ,           ...,Jy km/s              ,115000000000.0,5630000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2010ApJ...721..911D,434
434,435,20.0 GHz (OVRO)      , 39.9                          ,+/- 3.4    ,milliJy              ,20000000000.0,0.0399,+/- 3.40E-03 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,435
435,436,15 GHz (VLA)         , 17.6                          ,           ...,milliJy              ,15000000000.0,0.0176,    ...      ,Jy                   ,"Broad-band
","Nuclear flux; 0.15"" resolution          ",2005A&A...435..521N,436
436,437,4.5 cm               , 0.08                          ,           ...,Jy                   ,6630000000.0,0.08,    2.00E-02 ,Jy                   ,"Broad-band
",                                        ,1973AJ.....78...18M,437
437,438,5 GHz (NRAO)         , 158                           ,+/- 18     ,milliJy              ,5000000000.0,0.158,+/- 1.80E-02 ,Jy                   ,"Broad-band
",                                        ,1975AJ.....80..771S,438
438,439,5 GHz (VLA)          , 128.0                         ,           ...,milliJy              ,5000000000.0,0.128,    ...      ,Jy                   ,"Broad-band
","Extranuclear KSR emission; 15"" extent   ",2006AJ....132..546G,439
439,440,5 GHz (VLBA)         , 10.0                          ,           ...,milliJy              ,4900000000.0,0.01,    ...      ,Jy                   ,"Broad-band
",Total mas-scale flux in the VLBI maps   ,2005A&A...435..521N,440
440,441,4.89 GHz (VLA)       , 125.0                         ,+/- 6.4    ,milliJy              ,4890000000.0,0.125,+/- 6.40E-03 ,Jy                   ,"Broad-band
",High-resolution data                    ,1987ApJ...313..651E,441
441,442,5 GHz (VLA)          , 125                           ,           ...,milliJy              ,4890000000.0,0.125,    ...      ,Jy                   ,"Broad-band
",Core flux                               ,1997A&AS..122..235L,442
442,443,4.89 GHz (VLA)       , 125.0                         ,+/- 6.3    ,milliJy              ,4890000000.0,0.125,+/- 6.30E-03 ,Jy                   ,"Broad-band
",Low-resolution data                     ,1987ApJ...313..651E,443
443,444,4.85 GHz             , 149                           ,+/- 15  %  ,milliJy              ,4850000000.0,0.149,+/- 2.23E-02 ,Jy                   ,"Broad-band
",                                        ,1991ApJS...75....1B,444
444,445,4.85 GHz             , 152                           ,+/- 19     ,milliJy              ,4850000000.0,0.152,+/- 1.90E-02 ,Jy                   ,"Broad-band
",                                        ,1991ApJS...75.1011G,445
445,446,1.46 GHz (VLA)       , 316                           ,+/- 16     ,milliJy              ,1460000000.0,0.316,+/- 1.60E-02 ,Jy                   ,"Broad-band
",                                        ,1987ApJ...313..651E,446
446,447,HI (21 cm line)      , 13.02                         ,+/- 0.00   ,m_21 mag             ,1420000000.0,270000.0,+/- ...      ,Jy-Hz                ,"Line
",m_21 equiv. to S(HI) = 2.704E-21 W m^-2 ,1991RC3.9.C...0000d,447
447,448,HI line (WSRT)       , 67.58                         ,           ...,Jy km s^-1^          ,1420000000.0,319000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,2005A&A...442..137N,448
448,449,HI (21 cm line)      , 79.30                         ,           ...,Jy km s^-1^          ,1420000000.0,373000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,449
449,450,HI (21 cm line)      , 42.60                         ,           ...,Jy km s^-1^          ,1420000000.0,200000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,450
450,451,HI (21 cm line)      , 29.80                         ,+/- 3.00   ,Jy km s^-1^          ,1420000000.0,140000.0,+/- 1.41E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,451
451,452,HI (21 cm line)      , 57.70                         ,           ...,Jy km s^-1^          ,1420000000.0,271000.0,    ...      ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,452
452,453,HI (21 cm line)      , 47.10                         ,+/- 4.70   ,Jy km s^-1^          ,1420000000.0,222000.0,+/- 2.21E+04 ,Jy-Hz                ,"Line
",                                        ,1989H&RHI.C...0000H,453
453,454,1.40 GHz             , 407                           ,           ...,milliJy              ,1400000000.0,0.40700000000000003,    ...      ,Jy                   ,"Broad-band
",                                        ,1992ApJS...79..331W,454
454,455,1400 MHz (NRAO)      , 0.4                           ,           ...,Jy                   ,1400000000.0,0.4,    ...      ,Jy                   ,"Broad-band
",                                        ,1964AJ.....69..277H,455
455,456,1.4GHz               , 286.60                        ,+/- 5   %  ,milliJy              ,1400000000.0,0.287,+/- 1.43E-02 ,Jy                   ,"Broad-band
",                                        ,1995ApJ...450..559B,456
456,457,1.4GHz               , 360.1                         ,+/- 10.8   ,milliJy              ,1400000000.0,0.36,+/- 1.08E-02 ,Jy                   ,"Broad-band
",High peak                               ,1998AJ....115.1693C,457
457,458,1.4GHz               , 332.59                        ,           ...,milliJy              ,1400000000.0,0.33299999999999996,    ...      ,Jy                   ,"Broad-band
",                                        ,1995ApJ...450..559B,458
458,459,1.4 GHz (VLA)        , 360.0                         ,           ...,milliJy              ,1400000000.0,0.36,    ...      ,Jy                   ,"Broad-band
",                                        ,2002AJ....124..675C,459
459,460,750 MHz (NRAO)       , 0.6                           ,           ...,Jy                   ,750000000.0,0.6,    ...      ,Jy                   ,"Broad-band
",                                        ,1964AJ.....69..277H,460
460,461,408 MHz              , 0.76                          ,+/- 0.03   ,Jy                   ,408000000.0,0.76,+/- 2.51E-02 ,Jy                   ,"Broad-band
",                                        ,1985A&AS...59..255F,461
461,462,408 MHz              , 0.859                         ,+/- 0.08   ,Jy                   ,408000000.0,0.8590000000000001,+/- 8.00E-02 ,Jy                   ,"Broad-band
",                                        ,1973A&AS...11..291C,462
462,463,365 MHz (Texas)      , 0.887                         ,+/- 0.020  ,Jy                   ,365000000.0,0.887,+/- 2.00E-02 ,Jy                   ,"Broad-band
",Model:P;MFlag:+;EFlag:+;LFlag:+.        ,1996AJ....111.1945D,463
463,464,74 MHz (VLA)         , 1.77                          ,+/- 0.33   ,Jy                   ,74000000.0,1.77,+/- 3.30E-01 ,Jy                   ,"Broad-band
",                                        ,2005A&A...435..863M,464
464,465,74 MHz (VLA)         , 2.12                          ,+/- 0.22   , Jy                  ,73800000.0,2.12,+/- 2.20E-01 ,Jy                   ,"Broad-band
",Corrected for clean bias                ,2007AJ....134.1245C,465
